Id,LotFrontage,LotArea,LotConfig,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleCondition,SalePrice,Gar2,Shed,TenC,TotalBath,Bedroom/Bathroom
1200,75.0,11235,Inside,12,4,5,1963,1979,HdBoard,HdBoard,BrkFace,51.0,3,3,CBlock,3,3,NoExposure,3,1051,4,1382,3,1,3,6,6,1,1,1974.0,1,2,459,3,3,3,0,82,0,0,0,0,0,0,10,2006,Normal,148000,0,0,0,2,1.5
1201,71.0,9353,Inside,10,4,5,1970,1970,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,1,864,4,864,3,1,3,5,6,0,0,1972.0,1,1,280,3,3,3,0,0,0,0,0,0,0,0,7,2006,Abnorml,116050,0,0,0,1,3.0
1202,80.0,10400,Corner,20,7,5,1998,1998,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,Av,1,866,5,1779,3,1,4,6,6,0,0,1998.0,2,2,546,3,3,3,198,36,0,0,0,0,0,0,3,2009,Normal,197900,0,0,0,3,1.0
1203,50.0,6000,Corner,8,5,8,1925,1997,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,NoExposure,1,884,5,1348,3,1,3,5,6,1,2,1960.0,1,1,216,3,3,1,0,0,208,0,0,0,0,0,5,2009,Normal,117000,0,0,0,2,1.5
1204,75.0,9750,Inside,20,7,5,2000,2001,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,NoExposure,1,1630,5,1630,3,1,4,6,6,1,3,2000.0,1,2,451,3,3,3,74,234,0,0,0,0,0,0,10,2009,Normal,213000,0,0,0,2,1.5
1205,78.0,10140,Inside,9,5,6,1975,1975,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,NoExposure,5,1056,5,1074,3,1,3,6,6,0,0,1975.0,2,2,495,3,3,3,0,88,0,0,0,0,0,3,7,2006,Normal,153500,0,0,0,3,1.0
1206,90.0,14684,CulDSac,13,7,7,1990,1991,HdBoard,HdBoard,BrkFace,234.0,4,3,CBlock,4,3,Mn,5,2158,4,2196,3,1,4,7,6,1,3,1990.0,2,3,701,3,3,3,84,70,0,0,0,0,0,0,6,2009,Normal,271900,0,0,0,2,1.5
1207,71.93958321587945,8900,Inside,13,4,4,1966,1966,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,NoExposure,3,1056,3,1056,2,1,3,5,6,0,0,1966.0,1,1,384,3,3,3,0,42,0,0,0,0,0,3,11,2006,Normal,107000,0,0,0,2,1.0
1208,70.0,9135,Inside,20,6,5,2003,2003,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,Av,6,1682,5,1700,3,1,4,7,6,0,0,2003.0,2,2,544,3,3,3,192,23,0,0,0,0,0,0,5,2006,Normal,200000,0,0,0,3,1.0
1209,70.0,7763,Inside,10,5,7,1962,1980,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,NoExposure,3,931,3,1283,3,1,3,6,6,0,0,1980.0,1,2,506,3,3,3,0,0,0,0,0,0,0,0,10,2008,Normal,140000,0,0,0,2,1.5
1210,85.0,10182,CulDSac,22,8,5,2006,2006,VinylSd,VinylSd,Stone,420.0,4,3,PConc,5,3,Mn,6,1660,5,1660,3,1,4,8,6,1,4,2006.0,2,2,500,3,3,3,322,50,0,0,0,0,0,0,5,2006,Partial,290000,0,0,0,3,1.0
1211,70.0,11218,Inside,13,6,5,1992,1992,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,4,3,NoExposure,1,1055,5,1845,3,1,4,8,6,1,3,1992.0,2,2,462,3,3,3,635,104,0,0,0,0,0,4,5,2010,Normal,189000,0,400,0,3,1.0
1212,152.0,12134,Inside,14,8,7,1988,2005,Wd Sdng,Wd Sdng,None,0.0,4,3,Other,4,3,Av,6,559,4,1752,4,1,3,8,6,0,0,1988.0,2,2,492,3,3,3,325,12,0,0,0,0,0,0,6,2010,Normal,164000,0,0,0,2,2.0
1213,50.0,9340,Inside,6,4,6,1941,1950,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,3,672,3,672,2,1,3,4,6,0,0,1941.0,1,1,234,3,3,1,0,113,0,0,0,0,0,0,8,2009,Normal,113000,0,0,0,2,1.0
1214,72.28024593430271,10246,CulDSac,12,4,9,1965,2001,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,4,Av,6,648,5,960,0,1,3,3,6,0,0,1965.0,1,1,364,3,3,3,88,0,0,0,0,0,0,0,5,2006,Normal,145000,0,0,0,2,0.0
1215,69.0,10205,Inside,10,5,5,1962,1962,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,Av,4,925,3,999,3,1,3,6,6,0,0,1962.0,1,1,300,3,3,3,150,72,0,0,0,0,0,0,5,2006,Normal,134500,0,0,0,2,1.5
1216,99.0,7094,Inside,12,5,5,1966,1966,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,NoExposure,3,894,3,894,3,1,3,5,6,0,0,1966.0,2,1,384,3,3,3,0,0,0,0,0,0,0,3,5,2007,Normal,125000,0,0,0,1,3.0
1217,68.0,8930,Inside,12,6,5,1978,1978,VinylSd,VinylSd,None,0.0,3,3,Other,0,0,NoBsmt,0,0,3,1902,4,2,3,8,6,0,0,1978.0,1,2,539,3,3,3,0,0,0,0,0,0,0,0,4,2010,Normal,112000,0,0,0,2,2.0
1218,72.0,8640,Inside,22,8,5,2009,2009,Other,CmentBd,Stone,72.0,4,3,PConc,4,3,Mn,6,1300,5,1314,3,1,4,6,6,0,0,2009.0,2,2,552,3,3,3,135,112,0,0,0,0,0,0,9,2009,Partial,229456,0,0,0,3,1.0
1219,52.0,6240,Inside,8,4,5,1947,1950,Other,Other,None,0.0,3,3,Other,0,0,NoBsmt,0,0,4,912,2,1,3,3,6,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2006,Normal,80500,0,0,0,1,2.0
1220,21.0,1680,Inside,4,6,5,1971,1971,Other,CmentBd,BrkFace,236.0,3,3,CBlock,3,3,NoExposure,1,672,3,1218,3,1,3,7,6,0,0,0.0,0,0,0,0,0,1,201,0,0,0,0,0,0,0,4,2006,Abnorml,91500,0,0,0,2,1.5
1221,66.0,7800,Inside,10,5,5,1964,1964,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,NoExposure,3,912,3,912,2,1,3,5,6,0,0,1964.0,1,1,288,3,3,3,0,0,0,0,0,0,0,0,11,2006,Abnorml,115000,0,0,0,1,2.0
1222,55.0,8250,Inside,12,5,5,1968,1968,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,NoExposure,4,952,5,1211,3,1,3,5,6,1,3,1968.0,1,1,322,3,3,3,0,63,0,0,0,0,0,0,8,2008,Normal,134000,0,0,0,1,3.0
1223,78.0,10496,Inside,10,6,6,1949,1950,Wd Sdng,Wd Sdng,BrkFace,320.0,3,3,CBlock,3,3,Mn,3,1040,5,1846,3,1,3,7,6,1,4,1949.0,1,1,315,3,3,3,0,0,0,0,0,0,0,2,1,2007,Normal,143000,0,0,0,2,1.5
1224,89.0,10680,Inside,10,5,3,1951,1951,Wd Sdng,Wd Sdng,BrkFace,44.0,3,3,CBlock,3,2,NoExposure,2,2136,3,2136,4,1,3,7,5,0,0,1951.0,1,2,528,3,3,3,0,30,0,0,0,0,0,3,10,2006,Normal,137900,0,0,0,2,2.0
1225,60.0,15384,Inside,14,7,5,2004,2005,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Av,6,788,5,1490,3,1,4,8,6,1,4,2004.0,3,2,388,3,3,3,100,75,0,0,0,0,0,0,2,2008,Normal,184000,0,0,0,4,0.75
1226,65.0,10482,Inside,10,6,8,1958,1958,VinylSd,VinylSd,BrkFace,63.0,3,4,CBlock,3,3,Av,6,588,5,1138,3,1,3,6,6,0,0,1958.0,2,1,264,3,3,3,224,0,0,0,0,0,0,1,6,2007,Normal,145000,0,0,0,2,1.5
1227,86.0,14598,CulDSac,22,6,5,2007,2007,VinylSd,VinylSd,Stone,74.0,4,3,PConc,4,3,Mn,1,894,5,1933,4,1,4,9,6,1,4,2007.0,3,3,668,3,3,3,100,18,0,0,0,0,0,0,1,2008,Normal,214000,0,0,0,3,1.3333333333333333
1228,72.0,8872,Corner,10,5,8,1965,2008,VinylSd,VinylSd,BrkFace,300.0,3,3,CBlock,3,3,NoExposure,5,912,5,912,2,1,4,5,6,0,0,1992.0,1,2,576,3,3,3,0,240,0,0,0,0,0,0,12,2008,Normal,147000,0,0,0,2,1.0
1229,65.0,8769,Corner,24,9,5,2008,2008,MetalSd,MetalSd,BrkFace,766.0,5,3,PConc,5,3,NoExposure,6,1702,5,1702,1,1,5,7,6,1,4,2008.0,3,3,1052,3,3,3,0,72,0,0,224,0,0,0,10,2008,Partial,367294,0,0,0,3,0.3333333333333333
1230,70.0,7910,Inside,10,5,5,1960,1960,Other,HdBoard,None,0.0,3,3,CBlock,3,3,NoExposure,5,1075,4,1507,4,1,3,7,4,0,0,1960.0,1,1,404,3,3,3,0,0,0,0,0,0,0,2,8,2008,Normal,127000,0,0,0,2,2.0
1231,94.9251627486565,18890,Inside,12,5,5,1977,1977,Plywood,Plywood,None,1.0,3,3,CBlock,4,3,NoExposure,6,1361,5,2620,4,2,3,12,6,1,3,1977.0,2,2,600,3,3,1,155,24,145,0,0,0,0,0,8,2007,Normal,190000,8300,0,0,4,1.0
1232,70.0,7728,Inside,10,5,6,1962,1962,Wd Sdng,Wd Sdng,BrkFace,120.0,3,3,CBlock,3,3,Av,5,1106,3,1190,3,1,3,6,6,0,0,1962.0,1,2,540,3,3,3,0,18,0,0,0,0,0,2,5,2006,Normal,132500,0,0,0,2,1.5
1233,70.0,9842,FR2,10,4,5,1962,1962,HdBoard,HdBoard,None,0.0,3,3,Other,0,0,NoBsmt,0,0,3,1224,2,2,3,6,6,0,0,1962.0,1,2,462,3,3,3,0,0,0,0,0,0,0,0,3,2007,Normal,101800,0,0,0,2,1.0
1234,128.0,12160,Inside,10,5,5,1959,1959,Plywood,Plywood,BrkFace,180.0,3,3,CBlock,3,3,NoExposure,3,1188,2,1188,3,1,3,6,6,0,0,1959.0,2,2,531,3,3,3,0,0,0,0,0,0,0,3,5,2010,Abnorml,142000,0,0,0,2,1.5
1235,55.0,8525,Inside,1,5,6,1911,1950,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,Av,1,940,3,1964,4,1,3,7,6,0,0,0.0,0,0,0,0,0,1,0,192,0,0,0,0,0,0,11,2008,Abnorml,130000,0,0,0,2,2.0
1236,96.0,13132,Inside,15,5,5,1914,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,Mn,1,747,4,1784,4,1,3,9,6,0,0,1914.0,1,1,180,2,2,1,203,40,0,0,0,0,0,0,7,2006,Normal,138887,0,0,0,2,2.0
1237,36.0,2628,Inside,24,7,5,2003,2003,VinylSd,Other,Stone,106.0,4,3,PConc,4,3,NoExposure,1,764,5,1626,2,1,4,6,6,0,0,2003.0,2,2,474,3,3,3,0,27,0,0,0,0,0,0,6,2010,Normal,175500,0,0,0,3,0.6666666666666666
1238,41.0,12393,FR2,20,7,5,2004,2005,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,1,847,5,1948,4,1,4,8,6,1,4,2004.0,3,2,434,3,3,3,100,48,0,0,0,0,0,0,9,2006,Normal,195000,0,0,0,3,1.3333333333333333
1239,63.0,13072,Inside,13,6,5,2005,2005,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,1,1141,5,1141,3,1,3,6,6,0,0,2005.0,1,2,484,3,3,3,0,0,0,0,0,0,0,0,3,2006,Abnorml,142500,0,0,0,2,1.5
1240,64.0,9037,Inside,21,8,5,2006,2006,VinylSd,VinylSd,BrkFace,32.0,4,3,PConc,4,3,Av,6,1476,5,1484,2,1,5,6,6,1,4,2006.0,2,2,472,3,3,3,120,33,0,0,0,0,0,0,12,2007,Normal,265900,0,0,0,2,1.0
1241,65.0,8158,Inside,20,7,5,2003,2003,VinylSd,VinylSd,BrkFace,252.0,4,3,PConc,4,3,NoExposure,6,884,5,1768,3,1,4,8,6,0,0,2003.0,2,2,543,3,3,3,0,63,0,0,0,0,0,0,7,2008,Normal,224900,0,0,0,4,0.75
1242,83.0,9849,Inside,22,7,6,2007,2007,VinylSd,VinylSd,Stone,0.0,4,3,PConc,4,3,Av,1,1689,5,1689,3,1,4,7,6,0,0,2007.0,2,3,954,3,3,3,0,56,0,0,0,0,0,0,6,2007,Partial,248328,0,0,0,2,1.5
1243,85.0,10625,Inside,9,7,6,1974,1974,Plywood,Plywood,BrkFace,81.0,3,3,CBlock,4,3,Gd,6,1053,3,1173,3,1,4,6,6,2,3,1974.0,2,2,528,3,3,3,0,120,0,0,0,0,0,3,1,2010,Family,170000,0,0,0,3,1.0
1245,92.6769984796123,11435,Corner,15,8,7,1929,1950,Other,Other,None,0.0,3,3,PConc,4,3,NoExposure,1,792,2,1517,3,1,4,7,6,2,4,1931.0,1,2,400,3,3,3,0,0,0,0,0,0,0,0,6,2006,Normal,230000,0,0,0,1,3.0
1246,78.0,12090,Inside,9,6,7,1984,2003,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,4,3,NoExposure,1,585,5,1868,3,1,3,7,6,1,3,1984.0,3,2,477,3,3,3,268,112,0,0,147,0,0,0,1,2007,Abnorml,178000,0,0,0,4,0.75
1247,65.0,8125,Inside,22,7,5,2005,2006,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,1,756,5,1553,3,1,4,6,6,0,0,2005.0,2,2,615,3,3,3,0,45,0,0,0,0,0,0,3,2006,Partial,186500,0,0,0,3,1.0
1248,79.63525381759237,12328,Inside,17,6,5,1976,1976,HdBoard,HdBoard,BrkFace,335.0,3,3,CBlock,3,3,Av,6,1012,3,1034,3,1,3,6,6,0,0,1976.0,1,3,888,3,3,3,0,0,0,0,0,0,0,0,5,2010,Normal,169900,0,0,0,2,1.5
1249,60.0,9600,Inside,3,6,5,1917,1950,Other,Other,None,0.0,3,3,BrkTil,4,3,NoExposure,3,735,2,2058,3,1,3,8,6,1,4,1950.0,1,2,396,2,2,2,0,0,259,0,0,0,0,0,4,2008,Normal,129500,0,0,0,2,1.5
1250,60.0,7200,Inside,10,5,7,1950,1950,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,4,876,3,988,3,1,3,6,6,0,0,1950.0,1,1,276,3,3,3,0,80,0,0,0,0,0,0,5,2007,Normal,119000,0,0,0,1,3.0
1251,93.0,11160,Corner,10,7,5,1968,1968,Other,Other,None,0.0,4,3,CBlock,3,3,NoExposure,5,2110,5,2110,3,1,5,8,6,2,3,1968.0,3,2,522,3,3,3,0,0,0,0,0,0,0,0,4,2010,Normal,244000,0,0,0,4,0.75
1252,44.761393518269614,3136,Corner,24,7,5,2003,2003,VinylSd,Other,Stone,163.0,4,3,PConc,4,3,NoExposure,1,1405,5,1405,2,1,4,6,6,1,4,2003.0,2,2,478,3,3,3,148,36,0,0,0,0,0,0,3,2006,Normal,171750,0,0,0,2,1.0
1253,62.0,9858,Inside,17,5,6,1968,1968,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,NoExposure,4,864,3,874,3,1,3,5,6,0,0,1968.0,2,1,288,3,3,3,33,0,0,0,0,0,0,2,11,2009,Normal,130000,0,600,0,2,1.5
1254,91.55826384464245,17542,Inside,23,7,7,1974,2003,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,3,3,Gd,2,1192,3,2167,3,1,4,9,6,2,4,1974.0,2,2,518,3,3,3,220,47,0,0,0,0,0,3,7,2007,Normal,294000,0,0,0,4,0.75
1255,60.0,6931,Inside,6,7,5,2003,2004,VinylSd,VinylSd,Stone,92.0,4,3,PConc,4,3,NoExposure,1,746,5,1656,3,1,4,7,6,1,4,2003.0,3,2,397,3,3,3,178,128,0,0,0,0,0,0,7,2008,Normal,165400,0,0,0,3,1.0
1256,52.0,6240,Inside,8,6,6,1931,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,2,NoExposure,2,884,3,1367,3,1,3,6,6,1,4,1978.0,1,1,560,3,3,3,0,0,0,0,120,0,0,0,11,2007,Normal,127500,0,0,0,1,3.0
1257,91.0,14303,Corner,18,8,5,1994,1994,HdBoard,HdBoard,BrkFace,554.0,4,3,PConc,4,3,Gd,6,1986,5,1987,2,1,4,7,6,1,3,1994.0,3,2,691,3,3,3,262,36,0,0,0,0,0,0,8,2008,Normal,301500,0,0,0,3,0.6666666666666666
1258,56.0,4060,Corner,6,5,8,1922,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2,3,NoExposure,1,864,5,864,2,1,3,4,6,0,0,0.0,0,0,0,0,0,3,0,96,0,0,0,0,0,0,7,2009,Normal,99900,0,0,0,1,2.0
1259,59.0,9587,Inside,14,7,5,2005,2005,VinylSd,VinylSd,Stone,182.0,4,3,PConc,4,3,Gd,6,856,5,1166,2,1,4,5,6,0,0,2005.0,3,2,400,3,3,3,212,0,0,0,0,0,0,0,7,2008,Normal,190000,0,0,0,3,0.6666666666666666
1260,65.0,9750,FR2,10,6,8,1969,1969,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,NoExposure,5,1054,4,1054,3,1,3,6,6,0,0,1969.0,1,2,460,3,3,3,180,0,0,0,80,0,0,0,7,2008,Normal,151000,0,0,0,3,1.0
1261,92.38648425233986,24682,CulDSac,14,6,5,1999,1999,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,NoExposure,1,841,5,1675,3,1,3,7,6,1,3,1999.0,3,2,502,3,3,3,0,103,0,0,0,0,0,0,6,2009,Normal,181000,0,0,0,3,1.0
1262,80.0,9600,Inside,10,5,6,1956,1956,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,3,1050,4,1050,2,1,3,5,6,0,0,1956.0,1,1,338,3,3,3,0,0,0,0,0,0,0,0,6,2009,Normal,128900,0,0,0,1,2.0
1263,68.0,11250,Inside,16,4,5,1957,1989,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,Av,1,1104,5,1788,5,1,3,8,6,2,3,1957.0,1,1,304,3,3,3,120,0,0,0,0,0,0,0,11,2009,Normal,161500,0,0,0,2,2.5
1264,60.0,13515,Inside,8,6,6,1919,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,NoExposure,1,764,5,1824,3,1,3,8,6,1,4,1940.0,1,2,520,3,3,1,0,0,126,0,0,0,0,4,7,2007,Normal,180500,0,0,0,1,3.0
1265,34.0,4060,Inside,10,6,5,1998,1999,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,NoExposure,6,1405,5,1337,2,1,4,5,6,0,0,1998.0,3,2,511,3,3,3,144,68,0,0,0,0,0,0,8,2008,Abnorml,181000,0,0,0,3,0.6666666666666666
1266,35.0,3735,FR3,22,7,5,1999,1999,MetalSd,MetalSd,BrkFace,218.0,4,3,PConc,4,3,NoExposure,6,691,5,1452,3,1,4,6,6,0,0,1999.0,1,2,506,3,3,3,0,34,0,0,0,0,0,0,3,2006,Normal,183900,0,0,0,4,0.75
1267,60.0,10120,Inside,3,7,4,1910,1950,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,3,3,NoExposure,1,925,3,1889,4,2,3,9,6,1,4,1960.0,1,1,308,3,3,1,0,0,264,0,0,0,0,3,1,2007,Normal,122000,0,0,0,2,2.0
1268,89.0,13214,Inside,21,9,5,2008,2009,Other,CmentBd,None,0.0,5,3,PConc,5,3,Gd,1,2002,5,2018,3,1,5,10,6,1,4,2009.0,3,3,746,3,3,3,144,76,0,0,0,0,0,0,5,2010,Normal,378500,0,0,0,2,1.5
1269,83.16328759778801,14100,Inside,15,8,9,1935,1997,Other,Other,BrkFace,632.0,3,4,CBlock,3,3,Mn,3,728,5,3447,4,1,4,11,6,2,4,1982.0,1,3,1014,3,3,3,314,12,0,0,0,0,0,2,5,2008,Normal,381000,0,0,0,4,1.0
1270,78.0,11344,Inside,10,5,5,1958,1958,MetalSd,MetalSd,BrkFace,180.0,3,3,CBlock,3,3,NoExposure,4,874,3,1524,3,1,3,7,6,0,0,1958.0,1,1,315,3,3,3,0,0,0,0,0,0,0,2,7,2007,Normal,144000,0,0,0,2,1.5
1271,93.48058473696176,23595,Inside,16,7,6,1979,1979,Plywood,Plywood,None,0.0,4,3,PConc,4,3,Gd,6,1332,3,1524,0,1,4,4,6,1,3,1979.0,3,2,586,3,3,3,268,0,0,0,0,0,0,0,4,2010,Normal,260000,0,0,0,3,0.0
1272,74.0451465507825,9156,Inside,9,6,7,1968,1968,Other,Other,None,0.0,3,3,CBlock,3,3,NoExposure,1,1489,4,1489,3,1,4,7,6,1,4,1968.0,2,2,462,3,3,3,0,0,0,0,0,0,0,0,8,2009,Normal,185750,0,0,0,2,1.5
1273,48.445432108471785,13526,CulDSac,12,5,6,1965,1965,HdBoard,Plywood,BrkFace,114.0,3,3,CBlock,3,3,NoExposure,4,935,3,935,3,1,3,5,6,0,0,1965.0,1,1,288,3,3,3,180,0,0,0,0,0,0,3,11,2006,Normal,137000,0,0,0,2,1.5
1274,124.0,11512,Corner,6,6,7,1959,2006,Plywood,Plywood,BrkFace,84.0,3,3,CBlock,3,3,Av,5,1019,4,1357,2,1,5,5,6,1,4,1959.0,2,1,312,3,3,3,0,0,0,0,163,0,0,4,5,2008,Normal,177000,0,0,0,2,1.0
1275,53.0,5362,Corner,15,5,6,1910,2003,Wd Sdng,Other,None,0.0,3,3,PConc,3,3,NoExposure,1,661,5,1250,3,1,3,8,6,1,4,1985.0,1,2,552,3,3,3,242,0,81,0,0,0,0,0,11,2007,Normal,139000,0,0,0,2,1.5
1276,95.0,11345,Corner,10,5,5,1948,1950,Other,Other,Stone,567.0,3,3,CBlock,3,3,NoExposure,3,928,4,1920,4,2,3,10,6,0,0,1948.0,1,2,400,3,2,3,0,0,0,0,0,0,0,0,7,2007,Normal,137000,0,0,0,2,2.0
1277,51.044632825436224,12936,CulDSac,9,6,6,1972,1972,HdBoard,Plywood,None,0.0,3,3,CBlock,3,4,NoExposure,4,723,3,1395,3,1,3,6,6,1,3,1972.0,1,2,497,3,3,3,294,116,0,0,0,0,0,0,12,2009,Normal,162000,0,0,0,3,1.0
1278,53.12800472274463,17871,CulDSac,9,6,5,1967,1976,HdBoard,HdBoard,BrkFace,359.0,3,3,CBlock,4,3,Av,5,1680,2,1724,3,1,3,7,6,1,4,1967.0,2,2,480,3,3,3,0,0,0,0,0,0,0,0,6,2009,Normal,197900,0,0,0,3,1.0
1280,60.0,7500,Inside,2,4,4,1920,1950,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,NoExposure,1,698,3,1128,2,1,3,6,6,0,0,1980.0,2,2,528,3,3,3,30,0,164,0,0,0,0,0,4,2010,Abnorml,68400,0,0,0,1,2.0
1281,67.0,9808,Inside,20,7,5,2002,2002,VinylSd,VinylSd,BrkFace,110.0,4,3,PConc,4,3,NoExposure,6,1573,5,1573,3,1,4,6,6,0,0,2002.0,2,2,544,3,3,3,0,72,0,0,0,0,0,0,3,2009,Normal,227000,0,0,0,3,1.0
1282,50.0,8049,CulDSac,21,7,5,1990,1990,HdBoard,HdBoard,BrkFace,54.0,3,3,CBlock,4,3,NoExposure,5,1309,3,1339,2,1,3,6,6,1,3,1990.0,3,2,484,4,4,3,0,58,0,0,90,0,0,0,7,2006,Normal,180000,0,0,0,3,0.6666666666666666
1283,61.0,8800,Inside,20,5,7,1977,2008,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,Mn,2,1040,3,1040,3,1,4,5,6,0,0,1977.0,1,2,484,3,3,3,0,0,0,0,288,0,0,0,9,2009,Normal,150500,0,0,0,2,1.5
1284,94.0,9400,Corner,17,6,5,1971,1971,MetalSd,Other,None,0.0,3,3,CBlock,3,3,Av,1,912,3,1824,4,2,3,8,6,0,0,0.0,0,0,0,0,0,3,128,0,0,0,0,0,0,0,4,2010,Normal,139000,0,0,0,4,1.0
1285,50.0,9638,Inside,1,6,7,1919,1990,Wd Sdng,Other,None,0.0,3,3,PConc,3,3,NoExposure,1,804,5,2447,4,1,4,10,6,1,4,1969.0,1,1,336,3,3,3,272,0,42,0,116,0,0,0,3,2010,Normal,169000,0,0,0,2,2.0
1286,50.0,6000,Inside,8,6,6,1939,1950,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,NoExposure,1,780,5,1412,4,1,3,6,6,1,4,1939.0,1,1,280,3,3,3,45,0,0,0,0,0,0,0,5,2009,Normal,132500,0,0,0,1,4.0
1287,70.52278334078633,9790,Inside,9,6,5,1963,1963,HdBoard,HdBoard,BrkFace,451.0,3,3,CBlock,3,3,NoExposure,5,1328,3,1328,3,1,3,6,6,2,4,1963.0,1,2,528,3,3,3,0,26,0,0,0,0,0,0,6,2010,Normal,143000,0,0,0,3,1.0
1288,92.60284122572307,36500,Inside,16,5,5,1964,1964,Wd Sdng,Wd Sdng,BrkCmn,621.0,3,4,CBlock,3,3,Av,3,1624,2,1582,4,1,3,7,6,0,0,1964.0,1,2,390,3,3,1,168,198,0,0,0,0,0,0,6,2006,Normal,190000,0,0,0,3,1.3333333333333333
1289,40.0,5664,Inside,25,8,5,2000,2000,Other,CmentBd,None,0.0,4,3,PConc,4,3,NoExposure,6,1501,5,1659,2,1,5,5,6,1,5,2000.0,3,2,499,3,3,3,212,59,0,0,0,0,0,0,10,2009,Normal,278000,0,0,0,3,0.6666666666666666
1290,86.0,11065,Inside,24,8,5,2006,2006,VinylSd,VinylSd,Stone,788.0,4,3,PConc,4,3,Mn,1,1085,5,1970,3,1,5,8,6,1,4,2006.0,3,3,753,3,3,3,177,74,0,0,0,0,0,0,10,2006,Partial,281000,0,0,0,3,1.0
1291,99.74710354511974,14112,Corner,10,5,7,1964,1964,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,Av,6,1152,3,1152,3,1,3,6,6,1,4,1964.0,2,2,484,3,3,3,227,0,0,0,0,0,0,0,4,2010,Normal,180500,0,0,0,2,1.5
1292,21.0,1680,Inside,4,5,7,1972,1972,Other,CmentBd,BrkFace,268.0,3,3,CBlock,3,3,NoExposure,5,630,3,1302,3,1,3,6,6,0,0,1972.0,1,1,264,3,3,3,185,0,0,0,0,0,0,0,2,2009,Normal,119500,0,0,0,3,1.0
1293,60.0,6600,Corner,3,5,4,1892,1965,Wd Sdng,Wd Sdng,None,0.0,3,3,Other,3,3,NoExposure,1,994,3,2372,4,2,3,11,6,0,0,1985.0,2,1,432,3,3,3,0,287,0,0,0,0,0,0,12,2009,Normal,107500,0,0,0,2,2.0
1294,78.0,10140,Inside,9,7,5,1976,1976,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,NoExposure,6,832,3,1664,4,1,3,8,6,1,3,1976.0,2,2,528,3,3,3,0,28,0,0,259,0,0,2,3,2006,Normal,162900,0,0,0,3,1.3333333333333333
1295,60.0,8172,Inside,6,5,7,1955,1990,Other,Plywood,None,0.0,3,3,CBlock,3,3,NoExposure,3,864,3,864,2,1,3,5,6,0,0,1957.0,1,2,572,3,3,1,0,0,0,0,0,0,0,0,4,2006,Normal,115000,0,0,0,2,1.0
